iata,name,latitude,longitude,start_station_id,start_station_name,Date
2Y4,Rockwell City Municipal,42.38748056,-94.61803333,633,"Vereker Road, West Kensington",2019-09-18
31F,Gaines County,32.67535389,-102.652685,633,"Vereker Road, West Kensington",2017-05-29
32M,Norfolk,42.12787528,-71.37033556,633,"Vereker Road, West Kensington",2018-08-07
32S,Stevensville,46.52511111,-114.0528056,633,"Vereker Road, West Kensington",2019-04-09
33J,Geneva Municipal,31.05527778,-85.88033333,633,"Vereker Road, West Kensington",2019-11-21
33M,Water Valley,34.16677639,-89.68619722,633,"Vereker Road, West Kensington",2017-06-11
33N,Delaware Airpark,39.21837556,-75.59642667,633,"Vereker Road, West Kensington",2017-06-13
33S,Pru,47.12487194,-118.3927539,633,"Vereker Road, West Kensington",2018-02-02
34A,Laurens County,34.50705556,-81.94719444,633,"Vereker Road, West Kensington",2018-09-11
35A,"Union County, Troy Shelton",34.68680111,-81.64121167,633,"Vereker Road, West Kensington",2019-03-02
35D,Padgham,42.53098278,-85.82513556,633,"Vereker Road, West Kensington",2019-07-16
35S,Wasco State,45.58944444,-120.6741667,633,"Vereker Road, West Kensington",2019-09-25
36K,Lakin,37.96946389,-101.2554472,633,"Vereker Road, West Kensington",2020-08-18
36S,Happy Camp,41.79067944,-123.3889444,633,"Vereker Road, West Kensington",2018-10-07
36U,Heber City Municipal/Russ McDonald,40.48180556,-111.4288056,633,"Vereker Road, West Kensington",2019-04-18
37T,Calico Rock-Izard County,36.16565278,-92.14523611,633,"Vereker Road, West Kensington",2020-06-23
37W,Harnett County,35.37880028,-78.73362917,633,"Vereker Road, West Kensington",2020-07-09
38A,Shaktoolik,64.36263194,-161.2025369,633,"Vereker Road, West Kensington",2018-05-13
38S,Deer Lodge-City-County,46.38881583,-112.7669842,633,"Vereker Road, West Kensington",2018-05-18
38U,Wayne Wonderland,38.36247972,-111.5960164,633,"Vereker Road, West Kensington",2018-06-04
39N,Princeton,40.39834833,-74.65760361,633,"Vereker Road, West Kensington",2018-06-04
3A0,Grove Hill Municipal,31.68932389,-87.7613875,633,"Vereker Road, West Kensington",2018-07-05
3A1,Folsom,34.26870833,-86.85833611,633,"Vereker Road, West Kensington",2019-09-12
3A2,New Tazewell Municipal,36.41008417,-83.55546167,633,"Vereker Road, West Kensington",2019-10-31
3A3,Anson County,35.02397611,-80.08127333,633,"Vereker Road, West Kensington",2018-06-29
3AU,Augusta Municipal,37.67162778,-97.07787222,633,"Vereker Road, West Kensington",2020-05-15
3B0,Southbridge Municipal,42.10092806,-72.03840833,633,"Vereker Road, West Kensington",2018-09-29
3B1,Greenville Municipal,45.46302778,-69.55161111,633,"Vereker Road, West Kensington",2020-06-13
3B2,Marshfield,42.09824111,-70.67212083,633,"Vereker Road, West Kensington",2019-02-26
3B9,Chester,41.38390472,-72.50589444,633,"Vereker Road, West Kensington",2019-05-25
3BS,Jack Barstow,43.66291528,-84.261325,633,"Vereker Road, West Kensington",2020-07-01
3CK,Lake In The Hills,42.20680306,-88.32304028,633,"Vereker Road, West Kensington",2017-04-08
3CM,James Clements Municipal,43.54691667,-83.89550222,633,"Vereker Road, West Kensington",2017-08-05
3CU,Cable Union,46.19424889,-91.24640972,633,"Vereker Road, West Kensington",2017-11-25
3D2,Ephraim/Gibraltar,45.13535778,-87.18586556,633,"Vereker Road, West Kensington",2018-01-13
3D4,Frankfort Dow Memorial,44.62506389,-86.20061944,633,"Vereker Road, West Kensington",2018-01-13
3F3,De Soto Parish,32.07345972,-93.76551889,633,"Vereker Road, West Kensington",2018-01-17
3F4,Vivian,32.86133333,-94.01015361,633,"Vereker Road, West Kensington",2019-03-07
3F7,Jones Memorial,35.80685278,-96.42185556,633,"Vereker Road, West Kensington",2019-05-25
3FM,Fremont Municipal,43.43890528,-85.99478,633,"Vereker Road, West Kensington",2019-06-15
3FU,Faulkton Municipal,45.03191861,-99.11566417,633,"Vereker Road, West Kensington",2020-01-08
3G3,Wadsworth Municipal,41.00158222,-81.75513111,633,"Vereker Road, West Kensington",2020-07-04
3G4,Ashland County,40.90297222,-82.25563889,633,"Vereker Road, West Kensington",2020-08-11
3G7,Williamson/Sodus,43.23472222,-77.12097222,633,"Vereker Road, West Kensington",2018-02-20
3GM,Grand Haven Memorial Airpark,43.03404639,-86.1981625,633,"Vereker Road, West Kensington",2018-06-29
3I2,Mason County,38.91463889,-82.09858333,633,"Vereker Road, West Kensington",2019-11-20
3I7,Phillipsburg,39.91344194,-84.40030889,633,"Vereker Road, West Kensington",2020-04-22
3J1,Ridgeland,32.49268694,-80.99233028,633,"Vereker Road, West Kensington",2018-09-02
3J7,Greene County Airpark,33.59766667,-83.139,633,"Vereker Road, West Kensington",2017-03-02
3JC,Freeman,39.04327556,-96.84328694,633,"Vereker Road, West Kensington",2017-10-23
3K3,Syracuse-Hamilton County Municipal,37.99167972,-101.7462822,633,"Vereker Road, West Kensington",2018-09-13
3K6,St Louis-Metro East,38.73290861,-89.80656722,633,"Vereker Road, West Kensington",2018-10-02
3K7,Mark Hoard Memorial,38.45696333,-101.3532161,633,"Vereker Road, West Kensington",2018-12-08
3LC,Logan County,40.15847222,-89.33497222,633,"Vereker Road, West Kensington",2019-11-07
3LF,Litchfield Municipal,39.16635306,-89.67489694,633,"Vereker Road, West Kensington",2020-02-25
3M7,Lafayette Municipal,36.518375,-86.05828083,633,"Vereker Road, West Kensington",2017-06-17
3M8,North Pickens,33.38900611,-88.00557806,633,"Vereker Road, West Kensington",2017-10-10
3M9,Warren Municipal,33.56044333,-92.08538861,633,"Vereker Road, West Kensington",2017-12-18
3MY,Mt. Hawley Auxiliary,40.79525917,-89.6134025,633,"Vereker Road, West Kensington",2018-05-14
3N6,Old Bridge,40.32988667,-74.34678694,633,"Vereker Road, West Kensington",2018-08-29
3N8,Mahnomen County,47.25996056,-95.92809778,633,"Vereker Road, West Kensington",2018-10-09
3ND0,Northwood Municipal,47.72423333,-97.59042222,633,"Vereker Road, West Kensington",2019-03-13
3O1,Gustine,37.26271722,-120.9632586,633,"Vereker Road, West Kensington",2019-03-28
3O3,Municipal,34.97979444,-97.38586167,633,"Vereker Road, West Kensington",2019-03-29
3O4,Sayre Municipal,35.16755222,-99.65787361,633,"Vereker Road, West Kensington",2019-03-30
3O5,Walters Municipal,34.37258444,-98.40588583,633,"Vereker Road, West Kensington",2019-04-07
3O7,Hollister Municipal,36.89334528,-121.4102706,633,"Vereker Road, West Kensington",2019-07-19
3O9,Grand Lake Regional,36.5775775,-94.86190028,633,"Vereker Road, West Kensington",2019-12-10
3R0,Beeville Municipal,28.36455528,-97.79208194,633,"Vereker Road, West Kensington",2019-12-18
3R1,Bay City Municipal,28.973255,-95.86345528,633,"Vereker Road, West Kensington",2019-03-20
3R2,Le Gros Memorial,30.16173611,-92.48396111,633,"Vereker Road, West Kensington",2020-05-09
3R4,Hart,31.54489667,-93.48645306,633,"Vereker Road, West Kensington",2018-10-03
3R7,Jennings,30.24269333,-92.67344778,633,"Vereker Road, West Kensington",2018-07-01
3S4,Illinois Valley,42.10372417,-123.6822911,633,"Vereker Road, West Kensington",2017-08-26
3S8,Grants Pass,42.51011722,-123.3879894,633,"Vereker Road, West Kensington",2017-10-03
3S9,Condon State-Pauling,45.24651889,-120.1664233,633,"Vereker Road, West Kensington",2019-06-03
3SG,Harry W Browne,43.43341028,-83.86245833,633,"Vereker Road, West Kensington",2020-07-16
3SQ,St Charles,38.84866139,-90.50011833,633,"Vereker Road, West Kensington",2017-06-12
3T3,Boyceville Municipal,45.042185,-92.0293475,633,"Vereker Road, West Kensington",2017-11-08
3T5,Fayette Regional Air Center,29.90930556,-96.9505,633,"Vereker Road, West Kensington",2017-11-16
3TR,Jerry Tyler Memorial,41.83590806,-86.22517611,633,"Vereker Road, West Kensington",2018-04-13
3U3,Bowman,46.15313278,-112.86784,633,"Vereker Road, West Kensington",2018-07-02
3U7,Benchmark,47.48133194,-112.8697678,633,"Vereker Road, West Kensington",2018-07-30
3U8,Big Sandy,48.16247972,-110.1132631,633,"Vereker Road, West Kensington",2019-10-23
3V4,Fort Morgan Municipal,40.33423194,-103.8039508,633,"Vereker Road, West Kensington",2020-02-14
3WO,Shawano Municipal,44.78777778,-88.56152444,633,"Vereker Road, West Kensington",2018-07-27
3Y2,George L Scott Municipal,42.98508917,-91.79060417,633,"Vereker Road, West Kensington",2019-12-29
3Y3,Winterset Madison County,41.36276778,-94.02106194,633,"Vereker Road, West Kensington",2020-03-19
3Z9,Haines SPB,59.23495111,-135.4407181,633,"Vereker Road, West Kensington",2018-05-04
40J,Perry-Foley,30.06927778,-83.58058333,633,"Vereker Road, West Kensington",2019-03-21
40N,Chester Cty-G O Carlson,39.97897222,-75.86547222,633,"Vereker Road, West Kensington",2020-06-25
40U,Manila,40.98607,-109.6784811,633,"Vereker Road, West Kensington",2018-10-12
41U,Manti-Ephraim,39.32912833,-111.6146397,633,"Vereker Road, West Kensington",2018-11-08
42A,Melbourne Municipal,36.07079222,-91.82914667,633,"Vereker Road, West Kensington",2020-08-14
42C,White Cloud,43.55974139,-85.77421944,633,"Vereker Road, West Kensington",2017-12-02
42J,Keystone Airpark,29.84475,-82.04752778,633,"Vereker Road, West Kensington",2018-03-22
42S,Poplar,48.11595861,-105.1821928,633,"Vereker Road, West Kensington",2018-04-05
43A,Montgomery County,35.38819528,-79.79281667,633,"Vereker Road, West Kensington",2018-05-27
44B,Dover/Foxcroft,45.18338806,-69.2328225,633,"Vereker Road, West Kensington",2018-09-11
44N,Sky Acres,41.70742861,-73.73802889,633,"Vereker Road, West Kensington",2018-09-06
45J,Rockingham-Hamlet,34.89107083,-79.75905806,633,"Vereker Road, West Kensington",2019-02-10
45OH,North Bass Island,41.71932528,-82.82196917,633,"Vereker Road, West Kensington",2019-02-27
45R,Kountz - Hawthorne,30.33633806,-94.25754361,633,"Vereker Road, West Kensington",2017-03-12
46A,Blairsville,34.85508722,-83.996855,633,"Vereker Road, West Kensington",2019-02-04
46D,Carrington Municipal,47.45111111,-99.15111111,633,"Vereker Road, West Kensington",2019-02-21
46N,Sky Park,41.98458333,-73.83596556,633,"Vereker Road, West Kensington",2020-06-11
47A,Cherokee County,34.31058333,-84.42391667,633,"Vereker Road, West Kensington",2017-07-12
47J,Cheraw Municipal,34.71258333,-79.95794444,633,"Vereker Road, West Kensington",2018-11-21
47N,Central Jersey Regional,40.52438417,-74.59839194,633,"Vereker Road, West Kensington",2019-07-30
47V,Curtis Municipal,40.63750778,-100.4712539,633,"Vereker Road, West Kensington",2017-06-20
48A,Cochran,32.39936111,-83.27591667,633,"Vereker Road, West Kensington",2018-10-23
48D,Clare Municipal,43.83111111,-84.74133333,633,"Vereker Road, West Kensington",2019-01-04
48I,Braxton County,38.68704444,-80.65176083,633,"Vereker Road, West Kensington",2018-02-17
48K,Ness City Municipal,38.47110278,-99.90806667,633,"Vereker Road, West Kensington",2017-02-16
48S,Harlem,48.56666472,-108.7729339,633,"Vereker Road, West Kensington",2018-05-05
48V,Tri-County,40.010225,-105.047975,633,"Vereker Road, West Kensington",2018-03-26
49A,Gilmer County,34.62786417,-84.52492889,633,"Vereker Road, West Kensington",2019-01-11
49T,Downtown Heliport,32.77333333,-96.80027778,633,"Vereker Road, West Kensington",2019-07-16
49X,Chemehuevi Valley,34.52751083,-114.4310697,633,"Vereker Road, West Kensington",2020-06-20
49Y,Fillmore County,43.67676,-92.17973444,633,"Vereker Road, West Kensington",2017-03-15
4A2,Atmautluak,60.86674556,-162.2731389,633,"Vereker Road, West Kensington",2018-03-12
4A4,Cornelius-Moore,34.01869444,-85.14647222,633,"Vereker Road, West Kensington",2018-06-17
4A5,Marshall-Searcy County,35.89893667,-92.65588611,633,"Vereker Road, West Kensington",2020-06-06
4A6,Scottsboro Municipal,34.68897278,-86.0058125,633,"Vereker Road, West Kensington",2020-08-22
4A7,Clayton County,33.38911111,-84.33236111,633,"Vereker Road, West Kensington",2020-04-15
4A9,Isbell,34.4728925,-85.72221722,633,"Vereker Road, West Kensington",2020-05-02
4B0,South Albany,42.56072611,-73.83395639,633,"Vereker Road, West Kensington",2017-09-18
4B1,Duanesburg,42.75840889,-74.13290472,633,"Vereker Road, West Kensington",2019-10-07
4B6,Ticonderoga Muni,43.87700278,-73.41317639,633,"Vereker Road, West Kensington",2019-11-16
4B7,Schroon Lake,43.86256083,-73.74262972,633,"Vereker Road, West Kensington",2018-11-24
4B8,Robertson,41.69037667,-72.8648225,633,"Vereker Road, West Kensington",2020-07-19
4B9,Simsbury Tri-Town,41.91676389,-72.77731778,633,"Vereker Road, West Kensington",2018-10-19
4C8,Albia Municipal,40.99445361,-92.76297194,633,"Vereker Road, West Kensington",2018-10-26
4D0,Abrams Municipal,42.77420167,-84.73309806,633,"Vereker Road, West Kensington",2018-12-17
4D9,Alma Municipal,40.11389972,-99.34565306,633,"Vereker Road, West Kensington",2020-05-03
4F2,Panola County-Sharpe,32.17608333,-94.29880556,633,"Vereker Road, West Kensington",2018-06-17
4F4,Gilmer-Upshur County,32.699,-94.94886111,633,"Vereker Road, West Kensington",2017-06-22
4G1,Greenville Muni,41.44683167,-80.39126167,633,"Vereker Road, West Kensington",2017-07-05
4G2,Hamburg Inc.,42.7008925,-78.91475694,633,"Vereker Road North, West Kensington",2017-01-16
4G5,Monroe County,39.77904472,-81.10277222,633,"Vereker Road, West Kensington",2017-10-17
4G6,Hornell Muni,42.38214444,-77.6821125,633,"Vereker Road, West Kensington",2017-10-24
4G7,Fairmont Muni,39.44816667,-80.16702778,633,"Vereker Road, West Kensington",2018-10-04
4I0,Mingo County,37.68760139,-82.26097306,633,"Vereker Road, West Kensington",2018-10-14
4I3,Knox County,40.32872222,-82.52377778,633,"Vereker Road, West Kensington",2019-03-29
4I7,Putnam County,39.63359556,-86.8138325,633,"Vereker Road, West Kensington",2019-11-30
4I9,Morrow County,40.52452778,-82.85005556,633,"Vereker Road, West Kensington",2019-12-04
4J1,Brantley County,31.21272417,-81.90539083,633,"Vereker Road, West Kensington",2018-02-06
4J2,Berrien County,31.21255556,-83.22627778,633,"Vereker Road, West Kensington",2018-02-13
4J5,Quitman-Brooks County,30.80575139,-83.58654889,633,"Vereker Road, West Kensington",2020-06-16
4J6,St Marys,30.75468028,-81.55731917,633,"Vereker Road, West Kensington",2017-07-02
4K0,Pedro Bay,59.78960972,-154.1238331,633,"Vereker Road, West Kensington",2017-12-08
4K5,Ouzinkie,57.92287611,-152.5005111,633,"Vereker Road, West Kensington",2018-11-29
4K6,Bloomfield Municipal,40.73210556,-92.42826889,633,"Vereker Road, West Kensington",2019-01-19
4KA,Tununak,60.57559667,-165.2731272,633,"Vereker Road, West Kensington",2019-01-22
4M1,Carroll County,36.38340333,-93.61685667,633,"Vereker Road, West Kensington",2019-01-29
4M3,Carlisle Municipal,34.80823,-91.71205083,633,"Vereker Road, West Kensington",2017-07-13
4M4,Clinton Municipal,35.59785528,-92.45182472,633,"Vereker Road, West Kensington",2018-10-05
4M7,Russellville-Logan County,36.79991667,-86.81016667,633,"Vereker Road, West Kensington",2018-09-25
4M8,Clarendon Municipal,34.64870694,-91.39457111,633,"Vereker Road, West Kensington",2020-06-20
4M9,Corning Municipal,36.40423139,-90.64792639,633,"Vereker Road, West Kensington",2020-01-18
4N1,Greenwood Lake,41.12854806,-74.34584611,633,"Vereker Road, West Kensington",2017-09-07
4O3,Blackwell-Tonkawa Municipal,36.74511583,-97.34959972,633,"Vereker Road, West Kensington",2020-03-03
4O4,McCurtain County Regional,33.909325,-94.85835278,633,"Vereker Road, West Kensington",2017-12-08
4O5,Cherokee Municipal,36.78336306,-98.35035083,633,"Vereker Road, West Kensington",2017-11-16
4PH,Polacca,35.79167222,-110.4234653,633,"Vereker Road, West Kensington",2019-10-28
4R1,I H Bass Jr Memorial,31.01546028,-89.48256556,633,"Vereker Road, West Kensington",2020-06-21
4R3,Jackson Municipal,31.47210861,-87.89472083,633,"Vereker Road, West Kensington",2018-09-28
4R4,Fairhope Municipal,30.4621125,-87.87801972,633,"Vereker Road, West Kensington",2018-05-15
4R5,Madeline Island,46.78865556,-90.75866944,633,"Vereker Road, West Kensington",2020-05-26
4R7,Eunice,30.46628389,-92.42379917,633,"Vereker Road, West Kensington",2019-07-01
4R9,Dauphin Island,30.26048083,-88.12749972,753,"Hammersmith Town Hall, Hammersmith",2016-12-28
4S1,Gold Beach Muni,42.41344444,-124.4242742,753,"Hammersmith Town Hall, Hammersmith",2017-07-10
4S2,Hood River,45.67261833,-121.5364625,753,"Hammersmith Town Hall, Hammersmith",2018-06-15
4S3,Joseph State,45.35709583,-117.2532244,753,"Hammersmith Town Hall, Hammersmith",2018-08-29
4S9,Portland-Mulino,45.21632417,-122.5900839,753,"Hammersmith Town Hall, Hammersmith",2019-07-21
4SD,Reno/Stead,39.66738111,-119.8754169,753,"Hammersmith Town Hall, Hammersmith",2019-04-04
4T6,Mid-Way,32.45609722,-96.91240972,753,"Hammersmith Town Hall, Hammersmith",2019-07-19
4U3,Liberty County,48.51072222,-110.9908639,753,"Hammersmith Town Hall, Hammersmith",2019-07-25
4U6,Circle Town County,47.41861972,-105.5619431,753,"Hammersmith Town Hall, Hammersmith",2017-05-04
4V0,Rangely,40.09469917,-108.7612172,753,"Hammersmith Town Hall, Hammersmith",2016-12-28
4V1,Johnson,37.69640056,-104.7838747,753,"Hammersmith Town Hall, Hammersmith",2017-07-22
4V9,Antelope County,42.11222889,-98.0386775,753,"Hammersmith Town Hall, Hammersmith",2018-12-02
4W1,Elizabethtown Municipal,34.60183722,-78.57973306,753,"Hammersmith Town Hall, Hammersmith",2018-12-15
4Z4,Holy Cross,62.18829583,-159.7749503,753,"Hammersmith Town Hall, Hammersmith",2019-04-28
4Z7,Hyder SPB,55.90331972,-130.0067031,753,"Hammersmith Town Hall, Hammersmith",2017-02-25
50I,Kentland Municipal,40.75873222,-87.42821917,753,"Hammersmith Town Hall, Hammersmith",2017-06-13
50J,Berkeley County,33.18605556,-80.03563889,753,"Hammersmith Town Hall, Hammersmith",2017-07-07
50K,Pawnee City Municipal,40.11611111,-96.19445278,753,"Hammersmith Town Hall, Hammersmith",2017-08-07
50R,Lockhart Municipal,29.85033333,-97.67241667,753,"Hammersmith Town Hall, Hammersmith",2017-09-05
51D,Edgeley Municipal,46.34858333,-98.73555556,753,"Hammersmith Town Hall, Hammersmith",2018-06-27
51Z,Minto (New),65.14370889,-149.3699647,753,"Hammersmith Town Hall, Hammersmith",2018-07-15
52A,Madison Municipal,33.61212528,-83.46044333,753,"Hammersmith Town Hall, Hammersmith",2018-08-05
